3 years.csv Wed 16/Feb/2022 16/02/2022 16:58,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time,STW_mix FE flow,BoASTW_mix FE flow,STW FE flow,Trowbridge_STW FE flow,BoA_STW FE flow,Frome_STW FE flow,Chippenham_STW FE flow,Melksham_STW FE flow,SSC_ForesterAvenue Spill Flow m3/s,SSC_FoxHillFSO Spill Flow m3/s,SSC_GroveStreet Spill Flow m3/s,SSC_HenriettaStreet Spill Flow m3/s,SSC_HungerfordRd Spill Flow m3/s,SSC_KensingtonMeadowsFSO Spill Flow m3/s,SSC_LarkhallRd Spill Flow m3/s,SSC_LondonRd Spill Flow m3/s,SSC_LyncombeVale Spill Flow m3/s,SSC_LowerBristolRd Spill Flow m3/s,SSC_FieldingsRd Spill Flow m3/s,SSC_LyncombeVale_Perrymead Spill Flow m3/s,SSC_MidlandRoadSPS Spill Flow m3/s,SSC_MillLane_Bathampton Spill Flow m3/s,SSC_MillLane_MonktonCombe Spill Flow m3/s,SSC_MoorlandRdFSO Spill Flow m3/s,SSC_LondonRdFSO Spill Flow m3/s,SSC_BellotsRd Spill Flow m3/s,SSC_AvonStFSO Spill Flow m3/s,SSC_BartonBridge Spill Flow m3/s,SSC_BartonFarm Spill Flow m3/s,SSC_BatheastonBypassFSO Spill Flow m3/s,SSC_BatheastonGarden Spill Flow m3/s,SSC_BathRdFSO Spill Flow m3/s,SSC_HighStFSO Spill Flow m3/s,SSC_BathwickStreet Spill Flow m3/s,SSC_DorsetClose Spill Flow m3/s,SSC_BeckhamptonRd Spill Flow m3/s,SSC_FerryLane Spill Flow m3/s,SSC_BrasmillLane Spill Flow m3/s,SSC_BroadQuay Spill Flow m3/s,SSC_ChurchSt Spill Flow m3/s,SSC_CulverSt Spill Flow m3/s,SSC_NewbridgeRd Spill Flow m3/s,SSC_EADepotSPS Spill Flow m3/s,SSC_EADepotSPSDummy Spill Flow m3/s,SSC_BaytreeRd Spill Flow m3/s,SSC_Wellsway Spill Flow m3/s,SSC_TechnologyHouse Spill Flow m3/s,SSC_TuckingMillSPS Spill Flow m3/s,SSC_TuckingMillSPSDummy Spill Flow m3/s,SSC_UpperBristolRd Spill Flow m3/s,SSC_WalcotRiverBankFSO Spill Flow m3/s,SSC_WalcotSt Spill Flow m3/s,SSC_StJohnsRd Spill Flow m3/s,SSC_NewmarketRow Spill Flow m3/s,SSC_WarminsterRd Spill Flow m3/s,SSC_WestmorelandRd Spill Flow m3/s,SSC_WestonVillageFSO Spill Flow m3/s,SSC_WestonVillageFSODummy Spill Flow m3/s,SSC_WidcombeFSO Spill Flow m3/s,SSC_WooleySt Spill Flow m3/s,SSC_ChurchillBridgeIsland Spill Flow m3/s,SSC_WarminsterRdDummy Spill Flow m3/s,SSC_PrivateLane Spill Flow m3/s,SSC_NorfolkBuildings Spill Flow m3/s,SSC_NortRecreationGroundFSO Spill Flow m3/s,SSC_OstlingLaneFSO Spill Flow m3/s,SSC_ParadeGardens Spill Flow m3/s,SSC_PrioryParkRd_Widcombe Spill Flow m3/s,SSC_NewtonSt Spill Flow m3/s,SSC_StJohnsRCPrimSchool Spill Flow m3/s,SSC_PrioryParkRdFSO Spill Flow m3/s,SSC_NewtonSt_Dummy Spill Flow m3/s,SSC_PulteneyGardens Spill Flow m3/s,SSC_RiversideWalk Spill Flow m3/s,SSC_SaltfordInlet Spill Flow m3/s,SSC_SilverSt Spill Flow m3/s,SSC_SouthParade Spill Flow m3/s,SSC_SpringGardensRoad Spill Flow m3/s,SSC_StationRd Spill Flow m3/s,SSC_MeadLaneTrunk,SSC_AvondaleRd
07/03/2002 18:00,0.579999983,2.40E-02,0.579999983,0.21633032,2.36E-02,0.148746148,0.139138967,6.35E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2002 19:00,0.579999983,2.73E-02,0.579999983,0.21633032,2.40E-02,0.148746148,0.139138967,6.35E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2002 20:00,0.579999983,2.97E-02,0.579999983,0.21633032,2.73E-02,0.148746148,0.139138967,6.35E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2002 21:00,0.579999983,3.19E-02,0.579999983,0.21633032,2.97E-02,0.148746148,0.139138967,6.35E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2002 22:00,0.579999983,2.82E-02,0.579999983,0.21633032,3.19E-02,0.148746148,0.139138967,6.35E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2002 23:00,0.579999983,2.60E-02,0.579999983,0.21633032,2.82E-02,0.148746148,0.139138967,6.35E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 00:00,0.579999983,2.61E-02,0.579999983,0.362116218,2.60E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 01:00,0.569510056,2.32E-02,0.579999983,0.362116218,2.61E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 02:00,0.535256712,1.62E-02,0.569510056,0.362116218,2.32E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 03:00,0.493327771,1.04E-02,0.535256712,0.362116218,1.62E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 04:00,0.472317152,7.77E-03,0.493327771,0.362116218,1.04E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 05:00,0.448503528,0.007119072,0.472317152,0.362116218,7.77E-03,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 06:00,0.428874972,6.91E-03,0.448503528,0.362116218,0.007119072,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 07:00,0.415015464,8.35E-03,0.428874972,0.362116218,6.91E-03,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 08:00,0.419424855,1.76E-02,0.415015464,0.362116218,8.35E-03,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 09:00,0.507355547,3.50E-02,0.419424855,0.362116218,1.76E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 10:00,0.537882198,4.42E-02,0.507355547,0.362116218,3.50E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 11:00,0.579999983,4.11E-02,0.537882198,0.362116218,4.42E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 12:00,0.579999983,3.77E-02,0.579999983,0.362116218,4.11E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 13:00,0.579999983,3.42E-02,0.579999983,0.362116218,3.77E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 14:00,0.545802799,2.96E-02,0.579999983,0.362116218,3.42E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 15:00,0.579999983,2.75E-02,0.545802799,0.362116218,2.96E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 16:00,0.579999983,0.026439576,0.579999983,0.362116218,2.75E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 17:00,0.568175844,2.36E-02,0.579999983,0.362116218,0.026439576,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 18:00,0.551023521,2.40E-02,0.568175844,0.362116218,2.36E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 19:00,0.557181494,2.73E-02,0.551023521,0.362116218,2.40E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 20:00,0.578388354,2.97E-02,0.557181494,0.362116218,2.73E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 21:00,0.579999983,3.19E-02,0.578388354,0.362116218,2.97E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 22:00,0.579999983,2.82E-02,0.579999983,0.362116218,3.19E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2002 23:00,0.579999983,2.60E-02,0.579999983,0.362116218,2.82E-02,0.13437511,0.195857823,0.121963494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 00:00,0.575897039,2.61E-02,0.579999983,5.55E-02,2.60E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 01:00,0.564621094,2.32E-02,0.575897039,5.55E-02,2.61E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 02:00,0.530933094,1.62E-02,0.564621094,5.55E-02,2.32E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 03:00,0.476234572,1.04E-02,0.530933094,5.55E-02,1.62E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 04:00,0.425349009,7.19E-03,0.476234572,5.55E-02,1.04E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 05:00,0.404886732,6.78E-03,0.425349009,5.55E-02,7.19E-03,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 06:00,0.39737551,6.78E-03,0.404886732,5.55E-02,6.78E-03,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 07:00,0.39289993,8.35E-03,0.39737551,5.55E-02,6.78E-03,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 08:00,0.412197985,1.76E-02,0.39289993,5.55E-02,8.35E-03,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 09:00,0.507495682,3.50E-02,0.412197985,5.55E-02,1.76E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 10:00,0.539317399,4.50E-02,0.507495682,5.55E-02,3.50E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,1.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09E-04,6.09E-04,6.09E-04
09/03/2002 11:00,0.579999983,4.39E-02,0.539317399,5.55E-02,4.50E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,1.56E-04,0,0,0,0,0,0,0,2.27E-03,0,0,0,0,0,0,0,0,0,0,0,4.16E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-04,5.84E-04,5.84E-04
09/03/2002 12:00,0.579999983,4.16E-02,0.579999983,5.55E-02,4.39E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 13:00,0.579999983,3.50E-02,0.579999983,5.55E-02,4.16E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E-03,0,0,0,0,8.83E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 14:00,0.573356177,3.01E-02,0.579999983,5.55E-02,3.50E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 15:00,0.579999983,2.77E-02,0.573356177,5.55E-02,3.01E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 16:00,0.579999983,2.65E-02,0.579999983,5.55E-02,2.77E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 17:00,0.576067474,2.39E-02,0.579999983,5.55E-02,2.65E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 18:00,0.556506788,2.41E-02,0.576067474,5.55E-02,2.39E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 19:00,0.562045671,2.73E-02,0.556506788,5.55E-02,2.41E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 20:00,0.579999983,2.97E-02,0.562045671,5.55E-02,2.73E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 21:00,0.579999983,3.19E-02,0.579999983,5.55E-02,2.97E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 22:00,0.579999983,2.82E-02,0.579999983,5.55E-02,3.19E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2002 23:00,0.579999983,2.88E-02,0.579999983,5.55E-02,2.82E-02,6.27E-02,5.64E-02,0.117503703,0,0,0,0,0,0,0,0,0,3.89E-04,0,0,0,0,3.54E-04,0,0,2.82E-03,0,0,0,0,0,1.10E-04,0,0,0,0,0,4.32E-03,0,0,0,0,1.36E-03,0,0,0,1.00E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18E-03,2.93E-03,0,0,0,0,0,0,0,0,1.33E-04,0,0,0,0,0,9.36E-04,9.36E-04,9.36E-04
10/03/2002 00:00,0.579999983,4.09E-02,0.579999983,0.126385197,2.88E-02,5.39E-02,9.74E-02,5.55E-02,0,0,0,0,0,0,1.03E-03,0,0,4.08E-04,0,0,0,0,5.19E-04,0,0,3.54E-03,0,0,0,0,0,1.27E-04,0,0,0,0,0,5.96E-03,0,0,0,0,2.38E-03,0,0,0,1.02E-03,0,0,2.38E-03,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,4.09E-03,3.04E-03,0,0,0,0,0,0,0,0,1.38E-04,0,0,0,0,0,9.36E-04,9.36E-04,9.36E-04
10/03/2002 01:00,0.579999983,0.040425134,0.579999983,0.126385197,4.09E-02,5.39E-02,9.74E-02,5.55E-02,0,0,0,0,4.34E-03,0,9.36E-04,0,0,2.15E-04,0,0,0,0,0,0,0,2.15E-03,0,0,0,0,0,0,0,0,0,0,0,4.11E-03,0,0,0,0,2.25E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E-04,0,2.84E-03,1.65E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37E-04,4.37E-04,4.37E-04
